id,text,stance,Novelty_Quora,Emotion_Label,com_femotion
1.26E+18,they have to do testingmaybe its not safe  trump on vaccines  the same trump who openly considered injecting disinfectant and urged americans to take hydroxychloroquine because what have you got to lose  trumpsdailymeltdown covid19 coronavirus,1,0,0,0
1.26E+18,q drop 4009  apr 29 2020  chloroquine chq and hydroxychloroquine hcq are effective antivirals against is power  qanon wwg1wga darktolight covid19,2,1,0,0
1.26E+18,the italian society for rheumatology studied 65000 patients on longterm hydroxychloroquine for ra and lupus  only 20 patients tested positive for covid19 no icu no deaths  this is a 90 reduction in infection rate compared to the rest of italy,2,1,1,1
1.26E+18,nothing will stop the cure hydroxychloroquine for covid19 hcq news george news  get the latest news and science  hydroxycloriquinecures hydroxycloriquinesaveslives endtheshutdown  covid19canada qanon wwg1wga wwg1wgaworldwide,2,1,1,1
1.26E+18,so remdesivir may be effecitve for covid19 if used early on it is approx 1000 per pill and made by only 1 manufacturer  hydroxychloroquine has been shown by drs around world to be effective if used early it costs less than 1 per pill and made by several cos ,2,1,1,1
1.26E+18,i can hear trump defense hydroxychloroquine would work if people would only wash it down with a shot glass of lysol,1,0,1,0
1.26E+18,notice cnn isnt putting this drug through the hell it put hydroxychloroquine amp azithromycin through,2,1,1,1
1.26E+18,hydroxychloroquine has about 90 percent chance of helping covid19 patients states association o via,2,1,1,1
1.26E+18,there was no money to be made on hydroxychloroquine it is a very effective treatment that being said why would they fight its had this pandemic been as deadly as they want everyone to believe now we have a new miracle drug that costs 200x more per dose,2,1,1,1
1.26E+18,doctors group claims that hydroxychloroquine helps 91 of coronavirus patients,2,1,1,1
1.26E+18,so wrong  3forthecure zelenkoprotocol triplecocktail successstories hydroxychloroquine coronavirus indictfauci faucifraud,2,1,1,1
1.26E+18,recent q post 4009 regarding the success of hydroxychloriquine and chloroquine in treating covid read the research documents since 2005 then ask yourself  why did cuomo need and use all those deathly ventilators calculatedly evil ,2,1,1,1
1.26E+18,he is for it lol infectious disease expert dr stephen smith told the ingraham angle monday night that a study published last week indicating the antimalarial drug hydroxychloroquine showed no benefit for coronavirus patients in us veterans hospitals was a sham,1,1,0,0
1.26E+18,it is difficult to understand the reluctance of the authorities in charge of us pandemic management to recommend its use in early covid19 cases the effects of the chloroquines were first outlined 15 years ago by the cdcs own special pathogens unit,2,1,0,0
1.26E+18,doctors group claims that hydroxychloroquine helps 91 of coronavirus patients  daily mail online,2,1,0,0
1.26E+18,obviously another agenda maybe you can make the case for tuberculosis or ebola but corona virus hydroxychloroquine protocol seems to be curing at rates of 90 amp could be an important preventive as well this disease doesnt warrant this type of intrusion amp surveillance,2,1,1,1
1.26E+18,hydroxychloroquine is cheap effective and easy to administer association of american physicians and surgeons aaps released a report endorsing hydroxychloroquine saying the drug has about a 90 chance of helping covid19 patients  dr fauci favors the expensive remdesivir,2,1,1,1
1.26E+18,i thought the issue with hydroxychloroquine was dosing for covid19 patients the doses that are considered safe are much lower than what was being administered,2,1,1,1
1.26E+18,there we go again the hydroxychloroquine is the new oseltamivir tamiflu on the block another fiasco to explode in our faces there is no new thing under the,1,0,1,1
1.26E+18,nyc is reverting to radical response because people arent staying home the us is having the same widespread problem weve surpassed countries in europe in cases by percentage hydroxychloroquine is untested in india they were under a similar stay at home order which helped,1,0,1,1
1.26E+18,2opinion the effects of the chloroquines were first outlined 15 years ago by the cdcs own special pathogens unit,2,1,0,0
1.26E+18,please tell president trump inject disinfectant for covid19 is not a hoax here is a treatment for covid19 infection has advantages over hydroxychloroquine because it is safer and more effective this treatment uses dilute,1,0,0,0
1.26E+18,discovery the nihwhistleblower says fauci knows exactly what will prevent covid19  covid19 interferonalpha  and she says he knows what can cure it why is gates san diego co working on a hydrochloroquine drug right now,2,1,1,1
1.26E+18,and for god sake keep the masks on and the social distancing learn from the past we had the president ordering 300 million doses of hydroxychloroquine this other antiviral drug we could be cautiously optimistic on follow the science not the hype or the billboard,1,1,1,1
1.26E+18,with the uk government not releasing chloroquine that has been around since the 50s amp peer reviewed for covid19 over 4 weeks ago to the uk population and faffing around trying to make a damaging vaccine how many lives could of been prevented justice will come,2,1,1,1
1.26E+18,your experience may be different  i make u no promises amp tell u no lies  its day27 in the hospital battling for my life against covid19 coronavirus  finally removed from ventilator at 2am  hydroxychloroquine did not work for me  remdesivir  undoubtedly has saved my life,1,1,1,0
1.26E+18,could hydroxychloroquine become the first politigen preventing study enrollment and adequate evidence base for early stage covid disease similar to how bendectin became the first litogen and taken off the market because of litigation based on badincomplete science,2,1,1,1
1.26E+18,big pharma has a firm grip on this nations gonads  covid19 firefauci  huge as we predicted  dr fauci praises new tests on expensive gilead drug remdesivir but sneared at less expensive and more effective hydroxychloroquine via,2,1,1,1
1.26E+18,if dr fauci gets coronavirus trump should put an armed guard around his room to make sure no one gives him hydroxychloroquine because you know its unproven,2,0,1,1
1.26E+18,its experimental im not a guinea pig nor do i intend to become one based on faucis word  i would consider hydroxychloroquine if i needed it  i imagine the cost difference between the two would be quite a bit who benefits wremdesivir over,2,1,1,1
1.26E+18,where was who   remdesivir and chloroquine effectively inhibit the recently emerged novel coronavirus 2019ncov in vitro  published 04 february whodunnit whoknows,2,1,1,1
1.26E+18,chloroquine chq and hydroxychloroquine hcq are effective antiviral treatments against is power clear your,2,1,0,0
1.26E+18,dr fauci is very corrupt he has strong ties to big pharmaceuticals companies we should be using hydroxychloroquine exclusively dr fauci has been lying since this pandemic started dr fauci needs be investigated because his ties to corrupt china who and wuhan lab,2,1,1,1
1.26E+18,remdesivir really does not work for covid19 hydroxychloroquine combined with zinc does work remdesivir is under patent hydroxychloroquine is generic coincidence i think not the fda is as bad as,2,1,1,1
1.26E+18,the who is against hydroxychloroquine despite many doctors using it successfully to treat covid patients  the who rejects the idea of herd immunity as a potential solution despite  most experts advocating it,2,1,1,1
1.25E+18,what if the meds like hydroxychloroquine can be used to prevent serious complications from covid19 or progression of disease and stop disease in its tracks why then would we need vaccines makes no sense,2,0,1,1
1.25E+18,qanon wwg1wga covid19 kag   guys i have been looking into hydroxychloroquine a lot and this really seems to be a wonder drug not just for this virus but many health issues is trump planning on putting it in the water supply maybe replace fluoride watch the water ,2,1,0,1
1.25E+18,if someone is experiencing severe respiratory disease because of covid19 wouldnt u advise that chloroquine be used rather than doing nothing some of them might not meet trial enrollment criteriabut i think instead of doing nothing one can give them 1 of 3 drugs being tested,2,1,1,1
1.25E+18,someone knew the value of  hydroxychloroquine  billionaire founders of apotex maker of hydroxychloroquine  murdered,2,1,1,1
1.25E+18,how do we even know that her side effects were from taking the hydrochloroquine  could it have been withdrawal symptoms from other substances  who would trust the words of a pedowood dweller anyway,2,0,0,0
1.25E+18,is there data on anyone whos takes hydroxychloroquine and azithromycin as a preventative id be interested to see how well it works on a large sample size i know a few doctors doing that who deal with covid patients daily so far so good,2,1,1,1
1.25E+18,fucking idiot  we all knew their werent enough tests its all fixed now covid19 maga kag hydroxychloroquinenow,2,1,1,1
1.25E+18,not a scoop it was already stated by numerous phd and md around the world that antiviral drugs would probably not be effective in advance stage of the disease this study confirms that hypothesis for hcq covid19 treatment antiviral hydroxychloroquine,2,1,1,1
1.25E+18,hydroxychloroquine also treats arthritis and it has less side effects then actemra  hydroxychloroquine is safer to use then actemra but the media wont tell you this because it proves is right,2,1,1,1
